fname,first_label,first_possibility,second_label,second_possibility
clip_8adeaec5b.wav,off,11.2375,up,10.5012
clip_5f506b9e5.wav,go,16.976,no,15.78
clip_e82cce4a5.wav,yes,12.2142,unknown,11.183
clip_e4cea399d.wav,stop,4.14624,unknown,3.7814
clip_d21f8d49b.wav,unknown,10.3006,go,9.48634
clip_b42049ca4.wav,unknown,22.4078,on,21.0323
clip_8fdbbce9f.wav,off,7.95665,unknown,7.18462
clip_b7621f530.wav,go,8.03004,no,7.64355
clip_9e3b903b7.wav,unknown,22.2719,right,20.5577
clip_3f0bcde39.wav,go,9.5885,unknown,8.72731
clip_49ecbec93.wav,unknown,5.75223,left,5.63416
clip_d375e30b2.wav,unknown,8.64343,off,8.17207
clip_6aa7ab087.wav,left,14.1683,yes,13.3742
clip_c95a63af9.wav,off,7.75292,unknown,7.468
clip_302e01485.wav,unknown,14.2075,down,13.6126
clip_54ebf5524.wav,off,10.5705,unknown,9.70198
clip_7abb15025.wav,unknown,9.57098,on,8.65213
clip_8dbd0e636.wav,go,10.9051,right,10.1438
clip_a86ab90e1.wav,unknown,8.39671,up,8.1676
clip_6a945d384.wav,unknown,8.94746,off,8.93982
clip_070d79896.wav,yes,13.7799,left,13.5126
clip_be2c11d76.wav,on,12.5386,off,11.9189
clip_ba81bff4c.wav,on,10.3724,unknown,9.92971
clip_d2071ee03.wav,unknown,8.82357,down,8.64814
clip_c8b806299.wav,unknown,7.79094,go,7.76913
clip_a1581dc61.wav,no,8.27167,unknown,7.67788
clip_bfeb47da9.wav,unknown,5.44635,right,5.20712
clip_40feb65c9.wav,unknown,6.39397,go,6.36397
clip_3e7f5105f.wav,go,10.1785,unknown,10.1775
clip_09ae669d0.wav,on,16.3547,off,15.0338
clip_7cfab28f6.wav,on,18.3923,unknown,17.7334
clip_ea0873f54.wav,unknown,6.55573,go,6.53198
clip_bd7fdea65.wav,unknown,8.73907,right,8.24136
clip_8918d932b.wav,unknown,9.89745,left,9.04367
clip_d8ae97a6f.wav,off,12.5939,up,12.3806
clip_97f0cbdd9.wav,unknown,8.99664,stop,8.30987
clip_5ce674e08.wav,unknown,9.49955,go,8.58287
clip_12c9824f5.wav,up,12.5585,off,12.5519
clip_2cb555284.wav,up,11.4273,off,10.381
clip_da48327d5.wav,unknown,11.3321,off,10.634
clip_010d1d998.wav,unknown,7.53225,no,6.98982
clip_f7595e0e9.wav,unknown,6.81302,no,6.43336
clip_3081ab320.wav,unknown,10.6261,no,10.3332
clip_af2499095.wav,unknown,10.509,go,9.49752
clip_6274e8df8.wav,no,15.266,go,14.9841
clip_7a96ceb07.wav,right,18.9689,unknown,17.2487
clip_5ee95dcfe.wav,go,6.69958,unknown,6.2032
clip_e085101da.wav,yes,6.23739,unknown,6.05824
clip_2c33fb98a.wav,go,10.3793,unknown,9.53816
clip_8fe59e5c0.wav,up,13.6482,unknown,13.383
clip_30a6dd03f.wav,left,11.84,yes,10.8767
clip_7c278d73d.wav,unknown,6.74725,left,6.28361
clip_24c072682.wav,go,17.3256,no,16.9039
clip_057374503.wav,left,8.30028,unknown,8.24444
clip_2920473f6.wav,off,9.62851,on,9.07823
clip_8258f0a1f.wav,unknown,5.90416,off,5.72409
clip_ddaf4dc7b.wav,unknown,16.1368,right,15.0006
clip_4a4518b75.wav,unknown,4.53735,no,4.34385
clip_8a6ca1750.wav,no,12.0697,go,11.454
clip_72e090888.wav,unknown,1.96018,silence,1.88707
clip_53e129cde.wav,up,5.84917,stop,5.3041
clip_20961f4a7.wav,down,9.1327,unknown,8.56265
clip_d3dfba390.wav,on,13.8636,unknown,12.6294
clip_ce8eec926.wav,no,11.836,unknown,11.83
clip_62eecdbc1.wav,on,13.8885,unknown,13.4088
clip_ac6c7c8aa.wav,unknown,3.14487,left,3.07398
clip_dfa4d4255.wav,stop,7.6163,unknown,7.22829
clip_b3cacfb38.wav,yes,9.4017,unknown,8.92744
clip_01022e5da.wav,on,14.4119,off,13.0638
clip_3e16fce57.wav,no,4.34325,unknown,4.27345
clip_43a16c353.wav,off,5.48555,unknown,5.33105
clip_e796840fd.wav,stop,10.4024,off,9.59238
clip_1d791514b.wav,unknown,12.9091,up,12.325
clip_3bf848e19.wav,go,5.3455,unknown,4.97781
clip_6eb8aadfa.wav,up,12.8357,off,12.5245
clip_7efbd031e.wav,down,5.4776,no,5.45973
clip_9330b1eef.wav,unknown,4.90873,go,4.64492
clip_3f61a1ee2.wav,up,12.7589,off,12.373
clip_86072b46f.wav,go,9.84529,no,8.9803
clip_71273eae3.wav,unknown,7.2251,no,6.55374
clip_31e8374b7.wav,left,8.37303,unknown,8.05276
clip_42ef2c3e7.wav,unknown,7.90933,left,7.90211
clip_dc1172a34.wav,unknown,8.71653,on,8.51415
clip_69f89200e.wav,stop,8.12585,up,7.35938
clip_d546f35cf.wav,right,10.8788,unknown,10.6162
clip_1b32da4e5.wav,on,10.5242,off,10.3576
clip_3c090b93e.wav,unknown,3.22103,silence,3.17453
clip_2eccdb50b.wav,off,8.10976,unknown,7.53448
clip_5d19593a0.wav,left,16.4143,unknown,15.7524
clip_98395f548.wav,unknown,12.7706,off,12.1968
clip_90ef0e8e8.wav,unknown,14.2964,on,13.5821
clip_1b02a2d8a.wav,up,10.2368,on,9.54973
clip_16f02583a.wav,off,7.74931,unknown,7.25741
clip_ec0f6da2e.wav,go,5.3456,unknown,4.97742
clip_d52c7b790.wav,go,9.00544,unknown,8.89933
clip_e9e90d63f.wav,unknown,7.71567,no,7.60969
clip_144889a0c.wav,down,11.9368,no,11.2817
clip_aae4c1a3d.wav,unknown,9.30719,on,8.46784
clip_5ef89820e.wav,unknown,9.91119,left,9.09715
clip_4af6684a9.wav,no,15.3145,go,15.2252
clip_65ff7ffcc.wav,unknown,12.6458,on,11.6031
clip_7c49e1bab.wav,unknown,11.2322,left,10.7456
clip_26a29263d.wav,unknown,9.09208,on,8.51332
clip_ece5d0928.wav,right,16.5101,left,15.9165
clip_37578dbe4.wav,up,14.6009,off,13.4873
clip_9f3ea1031.wav,unknown,17.1518,no,15.4937
clip_6a8ec4d2a.wav,up,4.70587,unknown,4.69829
clip_002fac2c7.wav,silence,2.00591,off,1.93995
clip_067130ec1.wav,go,10.0102,unknown,9.16448
clip_0da619deb.wav,unknown,17.6493,right,16.5649
clip_2767bec3d.wav,unknown,4.497,off,4.41969
clip_07507217d.wav,unknown,13.339,right,12.25
clip_44b5942ab.wav,unknown,13.584,right,13.2575
clip_28317acd6.wav,go,14.2768,no,13.8893
clip_e34f353e4.wav,go,12.3367,unknown,11.2172
clip_a3018f331.wav,on,6.70984,off,6.58617
clip_d9425cfdc.wav,unknown,7.02655,no,6.60852
clip_407d7413d.wav,unknown,12.6417,yes,12.4774
clip_b324a9a53.wav,yes,10.4086,unknown,10.286
clip_72c412eec.wav,no,11.0975,unknown,11.0266
clip_665f4f533.wav,unknown,11.0863,right,10.9425
clip_e5d9efc9f.wav,unknown,5.14459,no,4.97608
clip_dccce4678.wav,on,7.05687,off,6.52571
clip_26183409f.wav,unknown,7.20816,off,7.06833
clip_f498092d6.wav,go,9.17662,no,8.95021
clip_dfe776743.wav,stop,11.7513,unknown,11.1928
clip_4938b834b.wav,off,6.98737,unknown,6.89847
clip_3d34676ae.wav,unknown,10.3743,right,10.3158
clip_d63434614.wav,unknown,7.71154,up,7.15161
clip_cca4be45d.wav,off,5.15798,unknown,4.74227
clip_ef8113dcc.wav,up,6.56563,unknown,6.50433
clip_c1f18d146.wav,down,9.19003,no,9.03013
clip_68139cbb4.wav,unknown,7.99902,left,7.40433
clip_bf7f84c9b.wav,unknown,14.8828,on,14.4707
clip_afeb86d46.wav,yes,16.2897,left,16.0248
clip_1b7851971.wav,on,19.1967,unknown,17.4634
clip_f40f98a2f.wav,unknown,18.3863,right,17.7186
clip_4b65df106.wav,unknown,15.3713,on,13.8563
clip_856ed0b70.wav,right,16.0028,unknown,15.4779
clip_0b132ea2c.wav,no,9.53417,go,8.76507
clip_69f233d43.wav,unknown,4.48626,no,4.15315
clip_baab0d0d7.wav,off,7.55396,stop,7.0501
clip_cb41ffa34.wav,unknown,5.49231,off,5.29703
clip_8fe5136c2.wav,off,8.28857,unknown,7.92426
clip_214392cd1.wav,unknown,10.3752,yes,9.98252
clip_f300c53bc.wav,unknown,1.76852,off,1.69355
clip_e74a17402.wav,unknown,14.7972,on,14.7777
clip_c84b385c1.wav,on,14.8422,off,13.3856
clip_aea82acd0.wav,down,7.05817,no,6.90698
clip_76172fc82.wav,left,10.7897,unknown,10.6798
clip_f4037e0b8.wav,unknown,5.70274,off,5.33515
clip_be992b119.wav,right,9.75294,left,9.28938
clip_e6adf1b10.wav,down,9.30075,no,8.55836
clip_1e85648ad.wav,go,4.95769,unknown,4.71421
clip_02c5ea061.wav,up,10.8858,off,10.6059
clip_42375c125.wav,right,15.9996,unknown,15.4079
clip_03f9ef7c9.wav,on,9.79234,unknown,9.50704
clip_f52488637.wav,unknown,8.36314,off,8.0969
clip_4217e0ba6.wav,no,12.1418,unknown,11.4076
clip_500d9a235.wav,unknown,14.5132,down,14.1755
clip_c38545794.wav,unknown,13.3471,no,12.2154
clip_08144c547.wav,down,9.45123,unknown,8.94465
clip_5f2fbc69f.wav,no,10.334,go,10.2614
clip_b2d03c9b2.wav,go,4.18075,unknown,3.99705
clip_5d9cdf064.wav,down,10.1184,unknown,10.0857
clip_254650365.wav,unknown,20.6979,right,19.7565
clip_10f450eed.wav,left,11.9363,yes,11.3004
clip_d46ea9c61.wav,up,6.49804,left,6.23916
clip_93ed3525f.wav,no,17.1073,go,16.8725
clip_08126de3f.wav,unknown,10.2903,on,10.0929
clip_e091a5a57.wav,go,11.4157,unknown,10.8153
clip_fcfa78827.wav,silence,3.86422,unknown,3.51157
clip_83bd639c9.wav,unknown,11.2824,yes,11.1008
clip_c8033084a.wav,down,7.95938,unknown,7.84091
clip_cb6d82055.wav,no,12.2536,down,11.2819
clip_a48d21b7c.wav,on,14.2838,unknown,13.4873
clip_fa7eafbe6.wav,up,9.19778,off,9.0392
clip_2e5559a76.wav,unknown,8.27512,left,8.19171
clip_2c63028a4.wav,right,9.43178,unknown,9.23759
clip_673afa812.wav,off,3.47213,unknown,3.25204
clip_ec45cd4c6.wav,go,9.42382,unknown,8.60445
clip_4201a0052.wav,unknown,11.8204,on,11.6635
clip_cf01240d5.wav,go,14.2871,unknown,13.3701
clip_c53a79b97.wav,unknown,5.42999,down,5.18745
clip_dbbe4c6b2.wav,on,11.7868,off,11.3019
clip_a7d562a0c.wav,on,18.1991,off,16.5795
clip_2fda1de58.wav,right,18.6058,unknown,17.2118
clip_41e77f5d7.wav,no,6.86399,unknown,6.71711
clip_dd1d201d5.wav,right,17.0544,unknown,15.5667
clip_c14f7d921.wav,go,13.5164,unknown,13.385
clip_e5f30362f.wav,unknown,4.11954,yes,3.96663
clip_2fc44c048.wav,no,8.12221,unknown,7.89258
clip_f30dec294.wav,unknown,14.7993,go,13.7685
clip_6f83b016d.wav,unknown,6.01682,go,6.00955
clip_62d5c43e9.wav,no,12.5171,unknown,11.4463
clip_e6ac3d547.wav,stop,11.0541,unknown,10.0978
clip_b9c8fe09b.wav,on,6.4008,unknown,6.0391
clip_c15c957a0.wav,down,6.78059,unknown,6.27261
clip_0501e06dd.wav,yes,14.2821,unknown,13.9651
clip_7c952720b.wav,on,12.499,up,11.9609
clip_91d633243.wav,unknown,11.4131,go,11.1311
clip_a756addf8.wav,go,7.985,on,7.44457
clip_3aa09fb20.wav,on,12.419,unknown,11.3374
clip_30a2ab446.wav,no,10.0326,down,9.49608
clip_78f0b7755.wav,go,5.86492,no,5.60638
clip_922444567.wav,unknown,5.19389,left,5.16796
clip_0b6b1dc88.wav,unknown,7.38133,left,6.9448
clip_b04ae1774.wav,up,7.88601,off,7.75707
clip_c5dd43d00.wav,on,17.7775,unknown,16.1766
clip_5e51e28ef.wav,stop,10.9222,unknown,9.96055
clip_bdeb6a65a.wav,on,10.8678,unknown,9.86534
clip_faabbe0f3.wav,go,11.9371,no,11.8371
clip_cddc947a0.wav,unknown,10.5202,no,9.93539
clip_b375553e3.wav,on,10.1682,up,10.0999
clip_1bf2b0137.wav,unknown,10.0805,on,9.1811
clip_5d1eeda63.wav,off,5.96238,left,5.44871
clip_5037e7d7c.wav,off,13.678,on,12.47
clip_9fa4be83c.wav,unknown,13.7281,down,12.697
clip_115b27e5a.wav,unknown,9.24962,on,8.95154
clip_0ea0de4f9.wav,left,13.6252,unknown,12.5149
clip_1f9b74698.wav,unknown,14.5947,on,13.2919
clip_89b0ee91f.wav,on,10.6693,unknown,10.1014
clip_789f6ff68.wav,off,10.2857,on,10.0375
clip_348fa9f8e.wav,unknown,12.4545,no,11.8978
clip_b992b84be.wav,unknown,3.41256,up,3.14024
clip_2d85e6c3b.wav,down,11.9052,unknown,10.9069
clip_efcc69dd2.wav,no,11.0937,go,10.6808
clip_4a6a404b2.wav,unknown,5.55537,no,5.18109
clip_67df1d8d7.wav,unknown,7.27275,go,7.15548
clip_847228c80.wav,no,6.80563,down,6.77672
clip_0abccd77d.wav,no,7.6514,go,7.42466
clip_1bf92462a.wav,stop,7.25005,up,7.23617
clip_d23c11c6b.wav,up,13.6026,off,13.0527
clip_e6cc42b23.wav,left,5.10409,unknown,4.7254
clip_40253fe66.wav,go,8.62253,unknown,8.21411
clip_d9be59e56.wav,unknown,5.02739,up,4.88848
clip_198f0b609.wav,stop,6.55866,unknown,6.1358
clip_ef4c2d3ee.wav,unknown,10.0477,on,9.52557
clip_1159971a5.wav,go,6.95628,unknown,6.33607
clip_92a0dcca6.wav,unknown,7.84476,go,7.36115
clip_36aaada51.wav,yes,9.58609,unknown,8.82226
clip_265c70c9b.wav,unknown,19.3517,on,18.6745
clip_d340c7a36.wav,unknown,11.5293,on,11.2722
clip_9255e6b92.wav,on,18.1742,unknown,17.2187
clip_8ce48425c.wav,on,9.19729,unknown,8.35261
clip_88c7d34b1.wav,unknown,9.80902,on,9.25314
clip_f70e4c415.wav,up,4.45958,go,4.44793
clip_ea4f0b08e.wav,no,7.74779,go,7.31135
clip_b4a31c24a.wav,unknown,12.7769,on,12.0212
clip_fe95c85a2.wav,no,12.0782,unknown,11.2406
clip_794a6ea08.wav,unknown,13.0479,on,11.9709
clip_2f87d8cfa.wav,unknown,9.12264,off,9.11842
clip_10f4231c4.wav,up,10.5537,off,9.60856
clip_aa96eeeae.wav,unknown,11.1598,off,10.6861
clip_ebc074efe.wav,on,10.6898,unknown,9.70653
clip_c04426bb4.wav,left,8.60949,unknown,7.98525
clip_7701bfdb3.wav,unknown,9.79013,go,9.26056
clip_d3a2e7ce9.wav,go,19.7241,no,19.2569
clip_14e6f8b33.wav,off,7.86872,unknown,7.37705
clip_74f4b0826.wav,unknown,18.8857,left,17.1243
clip_bbd7b4146.wav,right,11.8568,unknown,11.7016
clip_eaba4e356.wav,unknown,13.87,on,13.0442
clip_f7c2cd979.wav,go,6.19116,unknown,5.88311
clip_2e85faf9a.wav,unknown,8.36008,down,8.05597
clip_d3d75ab48.wav,left,9.08685,unknown,9.08065
clip_1ab822c54.wav,unknown,12.7638,down,12.4823
clip_b9b7a10ac.wav,go,10.2532,unknown,9.5066
clip_5c63044a9.wav,off,14.7635,up,13.9947
clip_4ac0c5474.wav,up,6.07276,off,6.03523
clip_17f7f2ace.wav,off,13.795,on,13.7939
clip_c2bad59ed.wav,on,8.89681,unknown,8.4838
clip_afa3e81c7.wav,off,12.7244,up,11.6027
clip_0962e6a4e.wav,no,2.99082,stop,2.98221
clip_798eed203.wav,down,12.4346,no,11.7246
clip_becc149c1.wav,on,6.09829,off,5.77522
clip_f942db7e5.wav,go,7.72556,unknown,7.4663
clip_1d6f6b44b.wav,unknown,11.0258,left,10.3244
clip_89c028a88.wav,unknown,15.7364,go,14.297
clip_a6284cb65.wav,go,6.48087,no,6.15663
clip_d2e7e3289.wav,no,10.3602,unknown,9.8997
clip_30721b2e2.wav,unknown,16.6671,right,15.335
clip_b0acdca7c.wav,right,7.96441,unknown,7.74246
clip_a71f6d17b.wav,on,4.48326,unknown,4.38978
clip_5e404ff65.wav,up,13.6991,off,13.0859
clip_0de6b0dda.wav,go,11.3733,no,10.2428
clip_603f72581.wav,right,31.9295,unknown,30.7329
clip_9330a34d3.wav,up,6.8887,off,6.37025
clip_90a96f048.wav,down,16.5477,unknown,15.5883
clip_e0109709b.wav,down,8.70142,on,8.04802
clip_2c363e000.wav,off,9.26314,unknown,9.09327
clip_3d6c7b804.wav,unknown,11.6765,on,11.247
clip_072b46b40.wav,off,11.3471,up,10.3819
clip_ff259fa6e.wav,unknown,1.9509,left,1.86169
clip_283b456d7.wav,unknown,17.894,right,16.5346
clip_21ea8f445.wav,unknown,13.2729,on,12.1529
clip_da6a47456.wav,right,24.7458,unknown,22.5594
clip_0302af743.wav,right,7.71889,left,7.55338
clip_af8e3479e.wav,unknown,6.07609,right,5.66384
clip_b54129930.wav,off,8.07806,unknown,7.27634
clip_57f726580.wav,off,5.70281,unknown,5.33259
clip_019dd7058.wav,unknown,12.8421,go,12.1428
clip_dc5576c64.wav,yes,11.6694,left,10.9657
clip_017fdf3fd.wav,on,8.46156,off,8.40382
clip_fb8b56e23.wav,up,11.2331,off,10.9443
clip_fe751260d.wav,unknown,9.7089,right,9.28855
clip_7a156823c.wav,right,9.92685,unknown,9.73476
clip_4372d8f2d.wav,no,9.209,go,8.30772
clip_d44095eb3.wav,go,15.3879,no,14.9063
clip_f599e3f20.wav,no,5.07035,go,4.70148
clip_20be41ec2.wav,down,6.57118,no,6.47975
clip_5a7d61450.wav,unknown,8.05572,down,7.9988
clip_55400edef.wav,off,13.6082,up,12.7918
clip_fc94e2322.wav,yes,14.2515,unknown,14.1829
clip_fc7c9a034.wav,right,15.837,left,14.3475
clip_e52c3b4c6.wav,up,7.22031,off,7.1542
clip_67bdb8c95.wav,unknown,7.17264,left,7.007
clip_6ab65939f.wav,no,11.7466,unknown,11.6464
clip_191eeac3a.wav,unknown,7.1914,on,6.51381
clip_711224e0c.wav,off,13.2893,on,13.0551
clip_7f30e78cc.wav,unknown,12.0824,right,11.8806
clip_1520c0fd4.wav,left,7.39456,no,6.75078
clip_aa36e8a70.wav,unknown,9.22755,up,9.05147
clip_0f01ac93d.wav,go,14.1537,no,13.046
clip_5ad52bbb9.wav,off,5.22012,unknown,5.17322
clip_0fa56b91b.wav,on,8.9396,unknown,8.54397
clip_b791673ae.wav,no,8.05064,unknown,7.40775
clip_b46038bff.wav,unknown,7.91185,stop,7.54839
clip_c1bdade6c.wav,off,15.3374,up,14.995
clip_d71cd4a48.wav,off,8.34935,on,7.87692
clip_1f3e8e08c.wav,unknown,4.4088,go,4.23731
clip_27a35e397.wav,left,17.9095,unknown,17.6231
clip_c3fdb22a8.wav,go,8.64577,unknown,7.93123
clip_e27c85b5b.wav,no,11.758,down,11.3795
clip_89e719d49.wav,left,9.23826,yes,8.50006
clip_f39f020af.wav,off,12.5963,up,12.3819
clip_a9cd274aa.wav,down,9.41848,unknown,9.18504
clip_c9d3f38b9.wav,go,11.5938,no,11.19
clip_cdaf1177a.wav,right,22.295,unknown,21.5306
clip_4b8b01d0f.wav,on,9.71118,unknown,9.42125
clip_6d1a77483.wav,unknown,17.6481,right,16.5636
clip_da3385b8e.wav,no,6.84171,unknown,6.31631
clip_b7066a0f3.wav,unknown,19.7408,right,18.5412
clip_76bddc752.wav,unknown,7.91413,no,7.8669
clip_39128241b.wav,on,19.6909,unknown,19.3042
clip_f11d19c5a.wav,unknown,14.7765,on,13.3954
clip_3bcd1b6d2.wav,unknown,1.45805,silence,1.37765
clip_ba864ff88.wav,off,7.40051,unknown,7.33634
clip_f0498c346.wav,left,9.51818,yes,8.68801
clip_ac1936b51.wav,unknown,4.95268,up,4.82715
clip_28da9d6d8.wav,left,10.9909,unknown,10.0064
clip_b8eb8539b.wav,off,6.79067,up,6.71248
clip_b006f1676.wav,unknown,16.3221,on,15.6059
clip_d3f0e7361.wav,left,12.1025,unknown,10.9717
clip_e5455999c.wav,go,9.44969,unknown,8.92526
clip_a75c31e50.wav,no,7.51286,unknown,6.98331
clip_687597181.wav,unknown,7.14261,down,6.53591
clip_aef50d8f3.wav,no,8.94836,unknown,8.70608
clip_4ae938dcc.wav,right,5.70616,left,5.36415
clip_a0a304887.wav,no,10.8223,go,10.0701
clip_b545379ea.wav,unknown,17.1732,right,16.5107
clip_aca4685d6.wav,go,11.6779,unknown,10.5877
clip_13c6b6afe.wav,unknown,18.5657,right,17.3831
clip_269237ccb.wav,unknown,11.9653,stop,10.9037
clip_a8b8fe3b2.wav,go,9.57111,no,9.27513
clip_4a51911aa.wav,unknown,10.6815,right,10.363
clip_a4319163b.wav,unknown,16.9365,right,15.5514
clip_63dbdb341.wav,unknown,6.1785,off,5.8143
clip_acdcd5e3e.wav,no,6.852,go,6.67712
clip_c4f4f464c.wav,go,12.7393,no,11.9711
clip_13ccf9601.wav,unknown,7.93529,go,7.62901
clip_01fc506c9.wav,on,11.7965,off,11.2077
clip_5a7bec324.wav,right,17.0241,unknown,16.9733
clip_db10326a6.wav,unknown,8.05514,no,7.81209
clip_26fc875f9.wav,unknown,6.48648,off,6.23294
clip_ca6268fa8.wav,unknown,15.7088,on,15.2372
clip_fe7ae18bd.wav,unknown,3.73921,go,3.54875
clip_eee36a2a9.wav,no,10.7065,unknown,10.5452
clip_b2bb5f72d.wav,unknown,9.75496,go,9.63998
clip_73a21f8af.wav,unknown,8.78582,go,8.04893
clip_5d7042716.wav,right,13.6977,unknown,13.6578
clip_40b5f685e.wav,unknown,8.44061,up,8.36493
clip_3b38ad9e6.wav,off,11.2861,on,10.5425
clip_92f1b0f05.wav,down,14.6171,no,13.2872
clip_c4e579d99.wav,up,11.7594,off,10.7241
clip_fe6878556.wav,off,7.75583,up,7.36697
clip_b2e280ce7.wav,unknown,8.70622,no,8.35773
clip_d083e83b3.wav,off,7.53485,up,7.09989
clip_b69638204.wav,unknown,13.6369,right,12.8716
clip_3e8e92371.wav,unknown,10.962,right,10.4751
clip_81093535d.wav,on,5.05732,go,4.60775
clip_df736c21c.wav,no,13.6275,go,12.3397
clip_cecbc204f.wav,on,4.86118,unknown,4.58779
clip_a42572b65.wav,no,6.91338,unknown,6.3319
clip_8902999c0.wav,unknown,13.142,right,12.2627
clip_801d0aba3.wav,on,18.3575,unknown,17.8971
clip_35e8806ac.wav,yes,14.1013,left,12.7966
clip_136004e60.wav,unknown,4.97164,right,4.55493
clip_bc060e810.wav,on,11.9527,unknown,11.4598
clip_9dca8710b.wav,on,8.67782,unknown,8.48625
clip_8cc1ac1a4.wav,off,11.3956,on,11.1914
clip_ce4a02407.wav,unknown,6.74777,left,6.40029
clip_535216fda.wav,unknown,8.26584,on,7.64615
clip_cdf1c5b97.wav,down,9.16242,no,9.1579
clip_8f3718898.wav,yes,12.2908,unknown,12.2852
clip_fcccb46bd.wav,unknown,13.5875,on,12.3813
clip_6d8b77e09.wav,right,16.8631,unknown,15.4257
clip_38b64da48.wav,unknown,6.89794,down,6.57414
clip_d0cff5c13.wav,unknown,12.034,stop,11.0136
clip_0f2defb3d.wav,down,7.33946,unknown,6.84032
clip_b32643f9e.wav,right,29.7657,unknown,27.0398
clip_38349d3a5.wav,up,11.8756,on,11.673
clip_011878476.wav,unknown,9.74793,left,9.3875
clip_1db2e8764.wav,right,18.3102,unknown,17.5708
clip_b958cf867.wav,unknown,8.41967,on,8.23601
clip_d8ff20f07.wav,unknown,10.9945,left,10.1287
clip_977b487fe.wav,on,11.5359,unknown,11.4726
clip_d78b22be6.wav,off,13.4258,up,13.2341
clip_1d5105680.wav,unknown,17.2936,on,16.6815
clip_91510502d.wav,unknown,9.32788,stop,8.95481
clip_eb1a654b9.wav,no,10.9027,go,10.5075
clip_869a34f79.wav,on,5.17639,off,4.6614
clip_34ff84655.wav,no,11.7256,go,10.5896
clip_fa93b1784.wav,on,8.79587,unknown,8.49837
clip_a5178b1b1.wav,no,8.28428,unknown,8.24956
clip_fdb3c71da.wav,no,7.45906,down,7.39955
clip_290df8e6e.wav,up,8.55981,unknown,8.14825
clip_41cd1c056.wav,stop,10.1331,unknown,9.79667
clip_ef88e25b7.wav,left,4.17218,unknown,3.76372
clip_cf990e1b6.wav,go,8.7682,down,8.17535
clip_ffb1e3c5f.wav,on,9.71224,unknown,9.20347
clip_4658ce205.wav,go,7.11196,unknown,7.04876
clip_dc101c5a6.wav,unknown,8.33282,no,7.59167
clip_9e69b179a.wav,no,9.59285,unknown,8.98024
clip_3e2186a3e.wav,unknown,8.33984,no,7.93791
clip_3e2f435d7.wav,unknown,11.0891,no,10.6638
clip_dc49d4003.wav,go,11.7914,no,11.6089
clip_8c6cbdc45.wav,go,9.7597,unknown,9.27088
clip_4f3197fa9.wav,no,16.9913,unknown,16.401
clip_9a55d54c2.wav,down,8.81249,unknown,8.53138
clip_ce27ca9ec.wav,unknown,18.578,on,17.567
clip_30cb836d3.wav,on,13.3522,unknown,13.1951
clip_3dce75d6f.wav,unknown,9.2177,no,8.80924
clip_b62bacdae.wav,unknown,11.3754,on,11.0357
clip_0c718a336.wav,off,17.2865,up,17.1419
clip_ae9dcba4a.wav,no,12.5205,go,11.3808
clip_0def22f5b.wav,unknown,8.13685,stop,7.52088
clip_2cc2fb4e3.wav,unknown,5.63552,no,5.23275
clip_206095b86.wav,left,8.99854,yes,8.22113
clip_c2ff7f860.wav,left,8.27052,unknown,8.00417
clip_5addbd33e.wav,unknown,8.49222,on,7.72861
clip_e2223d97c.wav,silence,2.66752,unknown,2.53309
clip_3e8a210a0.wav,left,10.5663,unknown,9.96371
clip_a4f98f959.wav,unknown,12.8759,down,11.6095
clip_8bdb63553.wav,unknown,7.23163,on,6.7659
clip_86aca1b8e.wav,right,8.04064,unknown,7.96849
clip_fb20d851c.wav,left,7.54142,unknown,7.32436
clip_d77e566d7.wav,go,4.42687,unknown,4.1451
clip_83da51954.wav,unknown,11.7452,on,11.4484
clip_f75d183ea.wav,unknown,6.81627,left,6.15091
clip_9bb89f49c.wav,on,7.38452,unknown,7.17029
clip_d9f5f6631.wav,on,12.549,unknown,11.5119
clip_f1c83048b.wav,unknown,14.1635,right,13.8865
clip_b9bf5286f.wav,yes,7.5162,no,7.42095
clip_2c5d063eb.wav,down,10.2342,go,9.71636
clip_85e3aa369.wav,left,8.94009,unknown,8.65113
clip_36cdb2f8a.wav,unknown,11.369,no,10.5544
clip_934b35a54.wav,on,9.96383,unknown,9.65232
clip_b13e42a7f.wav,on,7.59285,unknown,7.13017
clip_e24ddf3b4.wav,unknown,14.5126,right,13.851
clip_24316ec91.wav,off,4.82031,left,4.4915
clip_41d8d5a6a.wav,unknown,3.98953,no,3.68731
clip_a4042e34b.wav,off,13.1452,up,11.9693
clip_beb9a52f6.wav,no,8.10949,go,7.89434
clip_1c499d448.wav,unknown,6.55515,left,5.91721
clip_405bab9ea.wav,down,9.29012,unknown,9.09357
clip_59c791a86.wav,unknown,9.16498,left,8.7903
clip_672959376.wav,unknown,10.3486,down,9.8244
clip_aecd9ae4e.wav,no,8.60743,go,7.9582
clip_d337b55c8.wav,unknown,14.5307,right,13.3911
clip_08872e827.wav,on,6.1479,off,6.13015
clip_d9f838e04.wav,down,10.3151,no,9.41516
clip_1541c5d28.wav,on,6.18226,unknown,5.9773
clip_5adf2fc16.wav,right,19.2289,unknown,18.7849
clip_410f69ffa.wav,up,9.76772,off,8.83609
clip_f758023ef.wav,off,5.45599,up,5.36412
clip_650130ddf.wav,unknown,5.97509,right,5.6805
clip_f6b9e1d17.wav,unknown,18.2017,on,16.5895
clip_5a914b231.wav,off,5.30791,unknown,4.78015
clip_65da31f25.wav,unknown,6.12177,go,5.53459
